units,dtdate,date,mon,yr
,27FEB2004:20:00:00,27FEB2004,2,2004
,01MAR2004:08:00:00,01MAR2004,3,2004
1998,01MAR2004:09:00:00,01MAR2004,3,2004
,01MAR2004:10:00:00,01MAR2004,3,2004
,01MAR2004:11:00:00,01MAR2004,3,2004
,01MAR2004:12:00:00,01MAR2004,3,2004
,01MAR2004:13:00:00,01MAR2004,3,2004
,01MAR2004:14:00:00,01MAR2004,3,2004
,01MAR2004:15:00:00,01MAR2004,3,2004
,01MAR2004:16:00:00,01MAR2004,3,2004
,01MAR2004:17:00:00,01MAR2004,3,2004
,01MAR2004:18:00:00,01MAR2004,3,2004
,01MAR2004:19:00:00,01MAR2004,3,2004
,01MAR2004:20:00:00,01MAR2004,3,2004
,02MAR2004:08:00:00,02MAR2004,3,2004
,02MAR2004:09:00:00,02MAR2004,3,2004
,02MAR2004:10:00:00,02MAR2004,3,2004
,02MAR2004:11:00:00,02MAR2004,3,2004
,02MAR2004:12:00:00,02MAR2004,3,2004
,02MAR2004:13:00:00,02MAR2004,3,2004
,02MAR2004:14:00:00,02MAR2004,3,2004
,02MAR2004:15:00:00,02MAR2004,3,2004
1666,02MAR2004:16:00:00,02MAR2004,3,2004
,02MAR2004:17:00:00,02MAR2004,3,2004
,02MAR2004:18:00:00,02MAR2004,3,2004
,02MAR2004:19:00:00,02MAR2004,3,2004
,02MAR2004:20:00:00,02MAR2004,3,2004
,03MAR2004:08:00:00,03MAR2004,3,2004
,03MAR2004:09:00:00,03MAR2004,3,2004
,03MAR2004:10:00:00,03MAR2004,3,2004
,03MAR2004:11:00:00,03MAR2004,3,2004
,03MAR2004:12:00:00,03MAR2004,3,2004
,03MAR2004:13:00:00,03MAR2004,3,2004
,03MAR2004:14:00:00,03MAR2004,3,2004
,03MAR2004:15:00:00,03MAR2004,3,2004
,03MAR2004:16:00:00,03MAR2004,3,2004
,03MAR2004:17:00:00,03MAR2004,3,2004
,03MAR2004:18:00:00,03MAR2004,3,2004
,03MAR2004:19:00:00,03MAR2004,3,2004
,03MAR2004:20:00:00,03MAR2004,3,2004
,04MAR2004:08:00:00,04MAR2004,3,2004
,04MAR2004:09:00:00,04MAR2004,3,2004
1849,04MAR2004:10:00:00,04MAR2004,3,2004
,04MAR2004:11:00:00,04MAR2004,3,2004
1747,04MAR2004:12:00:00,04MAR2004,3,2004
,04MAR2004:13:00:00,04MAR2004,3,2004
,04MAR2004:14:00:00,04MAR2004,3,2004
2139,04MAR2004:15:00:00,04MAR2004,3,2004
,04MAR2004:16:00:00,04MAR2004,3,2004
,04MAR2004:17:00:00,04MAR2004,3,2004
,04MAR2004:18:00:00,04MAR2004,3,2004
,04MAR2004:19:00:00,04MAR2004,3,2004
,04MAR2004:20:00:00,04MAR2004,3,2004
,05MAR2004:08:00:00,05MAR2004,3,2004
,05MAR2004:09:00:00,05MAR2004,3,2004
,05MAR2004:10:00:00,05MAR2004,3,2004
,05MAR2004:11:00:00,05MAR2004,3,2004
,05MAR2004:12:00:00,05MAR2004,3,2004
2404,05MAR2004:13:00:00,05MAR2004,3,2004
,05MAR2004:14:00:00,05MAR2004,3,2004
,05MAR2004:15:00:00,05MAR2004,3,2004
,05MAR2004:16:00:00,05MAR2004,3,2004
,05MAR2004:17:00:00,05MAR2004,3,2004
,05MAR2004:18:00:00,05MAR2004,3,2004
,05MAR2004:19:00:00,05MAR2004,3,2004
,05MAR2004:20:00:00,05MAR2004,3,2004
,08MAR2004:08:00:00,08MAR2004,3,2004
,08MAR2004:09:00:00,08MAR2004,3,2004
2650,08MAR2004:10:00:00,08MAR2004,3,2004
,08MAR2004:11:00:00,08MAR2004,3,2004
,08MAR2004:12:00:00,08MAR2004,3,2004
,08MAR2004:13:00:00,08MAR2004,3,2004
,08MAR2004:14:00:00,08MAR2004,3,2004
,08MAR2004:15:00:00,08MAR2004,3,2004
,08MAR2004:16:00:00,08MAR2004,3,2004
,08MAR2004:17:00:00,08MAR2004,3,2004
,08MAR2004:18:00:00,08MAR2004,3,2004
,08MAR2004:19:00:00,08MAR2004,3,2004
,08MAR2004:20:00:00,08MAR2004,3,2004
,09MAR2004:08:00:00,09MAR2004,3,2004
,09MAR2004:09:00:00,09MAR2004,3,2004
,09MAR2004:10:00:00,09MAR2004,3,2004
,09MAR2004:11:00:00,09MAR2004,3,2004
1983,09MAR2004:12:00:00,09MAR2004,3,2004
,09MAR2004:13:00:00,09MAR2004,3,2004
2104,09MAR2004:14:00:00,09MAR2004,3,2004
,09MAR2004:15:00:00,09MAR2004,3,2004
1705,09MAR2004:16:00:00,09MAR2004,3,2004
1446,09MAR2004:17:00:00,09MAR2004,3,2004
822,09MAR2004:18:00:00,09MAR2004,3,2004
,09MAR2004:19:00:00,09MAR2004,3,2004
,09MAR2004:20:00:00,09MAR2004,3,2004
,10MAR2004:08:00:00,10MAR2004,3,2004
,10MAR2004:09:00:00,10MAR2004,3,2004
,10MAR2004:10:00:00,10MAR2004,3,2004
,10MAR2004:11:00:00,10MAR2004,3,2004
1536,10MAR2004:12:00:00,10MAR2004,3,2004
,10MAR2004:13:00:00,10MAR2004,3,2004
,10MAR2004:14:00:00,10MAR2004,3,2004
,10MAR2004:15:00:00,10MAR2004,3,2004
,10MAR2004:16:00:00,10MAR2004,3,2004
,10MAR2004:17:00:00,10MAR2004,3,2004
,10MAR2004:18:00:00,10MAR2004,3,2004
,10MAR2004:19:00:00,10MAR2004,3,2004
,10MAR2004:20:00:00,10MAR2004,3,2004
,11MAR2004:08:00:00,11MAR2004,3,2004
,11MAR2004:09:00:00,11MAR2004,3,2004
,11MAR2004:10:00:00,11MAR2004,3,2004
,11MAR2004:11:00:00,11MAR2004,3,2004
1784,11MAR2004:12:00:00,11MAR2004,3,2004
,11MAR2004:13:00:00,11MAR2004,3,2004
,11MAR2004:14:00:00,11MAR2004,3,2004
,11MAR2004:15:00:00,11MAR2004,3,2004
,11MAR2004:16:00:00,11MAR2004,3,2004
1297,11MAR2004:17:00:00,11MAR2004,3,2004
983,11MAR2004:18:00:00,11MAR2004,3,2004
357,11MAR2004:19:00:00,11MAR2004,3,2004
,11MAR2004:20:00:00,11MAR2004,3,2004
,12MAR2004:08:00:00,12MAR2004,3,2004
,12MAR2004:09:00:00,12MAR2004,3,2004
2468,12MAR2004:10:00:00,12MAR2004,3,2004
,12MAR2004:11:00:00,12MAR2004,3,2004
,12MAR2004:12:00:00,12MAR2004,3,2004
,12MAR2004:13:00:00,12MAR2004,3,2004
,12MAR2004:14:00:00,12MAR2004,3,2004
,12MAR2004:15:00:00,12MAR2004,3,2004
,12MAR2004:16:00:00,12MAR2004,3,2004
1718,12MAR2004:17:00:00,12MAR2004,3,2004
1334,12MAR2004:18:00:00,12MAR2004,3,2004
,12MAR2004:19:00:00,12MAR2004,3,2004
,12MAR2004:20:00:00,12MAR2004,3,2004
,15MAR2004:08:00:00,15MAR2004,3,2004
2078,15MAR2004:09:00:00,15MAR2004,3,2004
,15MAR2004:10:00:00,15MAR2004,3,2004
,15MAR2004:11:00:00,15MAR2004,3,2004
2656,15MAR2004:12:00:00,15MAR2004,3,2004
,15MAR2004:13:00:00,15MAR2004,3,2004
,15MAR2004:14:00:00,15MAR2004,3,2004
,15MAR2004:15:00:00,15MAR2004,3,2004
,15MAR2004:16:00:00,15MAR2004,3,2004
,15MAR2004:17:00:00,15MAR2004,3,2004
,15MAR2004:18:00:00,15MAR2004,3,2004
,15MAR2004:19:00:00,15MAR2004,3,2004
,15MAR2004:20:00:00,15MAR2004,3,2004
,16MAR2004:08:00:00,16MAR2004,3,2004
,16MAR2004:09:00:00,16MAR2004,3,2004
,16MAR2004:10:00:00,16MAR2004,3,2004
,16MAR2004:11:00:00,16MAR2004,3,2004
2010,16MAR2004:12:00:00,16MAR2004,3,2004
,16MAR2004:13:00:00,16MAR2004,3,2004
,16MAR2004:14:00:00,16MAR2004,3,2004
,16MAR2004:15:00:00,16MAR2004,3,2004
,16MAR2004:16:00:00,16MAR2004,3,2004
,16MAR2004:17:00:00,16MAR2004,3,2004
,16MAR2004:18:00:00,16MAR2004,3,2004
,16MAR2004:19:00:00,16MAR2004,3,2004
,16MAR2004:20:00:00,16MAR2004,3,2004
,17MAR2004:08:00:00,17MAR2004,3,2004
,17MAR2004:09:00:00,17MAR2004,3,2004
,17MAR2004:10:00:00,17MAR2004,3,2004
,17MAR2004:11:00:00,17MAR2004,3,2004
,17MAR2004:12:00:00,17MAR2004,3,2004
1820,17MAR2004:13:00:00,17MAR2004,3,2004
,17MAR2004:14:00:00,17MAR2004,3,2004
,17MAR2004:15:00:00,17MAR2004,3,2004
,17MAR2004:16:00:00,17MAR2004,3,2004
,17MAR2004:17:00:00,17MAR2004,3,2004
1082,17MAR2004:18:00:00,17MAR2004,3,2004
,17MAR2004:19:00:00,17MAR2004,3,2004
,17MAR2004:20:00:00,17MAR2004,3,2004
,18MAR2004:08:00:00,18MAR2004,3,2004
,18MAR2004:09:00:00,18MAR2004,3,2004
,18MAR2004:10:00:00,18MAR2004,3,2004
2383,18MAR2004:11:00:00,18MAR2004,3,2004
,18MAR2004:12:00:00,18MAR2004,3,2004
,18MAR2004:13:00:00,18MAR2004,3,2004
,18MAR2004:14:00:00,18MAR2004,3,2004
,18MAR2004:15:00:00,18MAR2004,3,2004
,18MAR2004:16:00:00,18MAR2004,3,2004
1311,18MAR2004:17:00:00,18MAR2004,3,2004
,18MAR2004:18:00:00,18MAR2004,3,2004
,18MAR2004:19:00:00,18MAR2004,3,2004
,18MAR2004:20:00:00,18MAR2004,3,2004
,19MAR2004:08:00:00,19MAR2004,3,2004
,19MAR2004:09:00:00,19MAR2004,3,2004
,19MAR2004:10:00:00,19MAR2004,3,2004
,19MAR2004:11:00:00,19MAR2004,3,2004
2420,19MAR2004:12:00:00,19MAR2004,3,2004
,19MAR2004:13:00:00,19MAR2004,3,2004
,19MAR2004:14:00:00,19MAR2004,3,2004
2790,19MAR2004:15:00:00,19MAR2004,3,2004
,19MAR2004:16:00:00,19MAR2004,3,2004
1735,19MAR2004:17:00:00,19MAR2004,3,2004
,19MAR2004:18:00:00,19MAR2004,3,2004
,19MAR2004:19:00:00,19MAR2004,3,2004
,19MAR2004:20:00:00,19MAR2004,3,2004
908,22MAR2004:08:00:00,22MAR2004,3,2004
,22MAR2004:09:00:00,22MAR2004,3,2004
,22MAR2004:10:00:00,22MAR2004,3,2004
,22MAR2004:11:00:00,22MAR2004,3,2004
,22MAR2004:12:00:00,22MAR2004,3,2004
,22MAR2004:13:00:00,22MAR2004,3,2004
,22MAR2004:14:00:00,22MAR2004,3,2004
,22MAR2004:15:00:00,22MAR2004,3,2004
,22MAR2004:16:00:00,22MAR2004,3,2004
1857,22MAR2004:17:00:00,22MAR2004,3,2004
,22MAR2004:18:00:00,22MAR2004,3,2004
,22MAR2004:19:00:00,22MAR2004,3,2004
,22MAR2004:20:00:00,22MAR2004,3,2004
399,23MAR2004:08:00:00,23MAR2004,3,2004
1682,23MAR2004:09:00:00,23MAR2004,3,2004
,23MAR2004:10:00:00,23MAR2004,3,2004
,23MAR2004:11:00:00,23MAR2004,3,2004
,23MAR2004:12:00:00,23MAR2004,3,2004
,23MAR2004:13:00:00,23MAR2004,3,2004
,23MAR2004:14:00:00,23MAR2004,3,2004
,23MAR2004:15:00:00,23MAR2004,3,2004
,23MAR2004:16:00:00,23MAR2004,3,2004
,23MAR2004:17:00:00,23MAR2004,3,2004
838,23MAR2004:18:00:00,23MAR2004,3,2004
,23MAR2004:19:00:00,23MAR2004,3,2004
,23MAR2004:20:00:00,23MAR2004,3,2004
,24MAR2004:08:00:00,24MAR2004,3,2004
,24MAR2004:09:00:00,24MAR2004,3,2004
,24MAR2004:10:00:00,24MAR2004,3,2004
,24MAR2004:11:00:00,24MAR2004,3,2004
,24MAR2004:12:00:00,24MAR2004,3,2004
,24MAR2004:13:00:00,24MAR2004,3,2004
,24MAR2004:14:00:00,24MAR2004,3,2004
,24MAR2004:15:00:00,24MAR2004,3,2004
,24MAR2004:16:00:00,24MAR2004,3,2004
,24MAR2004:17:00:00,24MAR2004,3,2004
1084,24MAR2004:18:00:00,24MAR2004,3,2004
,24MAR2004:19:00:00,24MAR2004,3,2004
,24MAR2004:20:00:00,24MAR2004,3,2004
,25MAR2004:08:00:00,25MAR2004,3,2004
,25MAR2004:09:00:00,25MAR2004,3,2004
,25MAR2004:10:00:00,25MAR2004,3,2004
,25MAR2004:11:00:00,25MAR2004,3,2004
,25MAR2004:12:00:00,25MAR2004,3,2004
,25MAR2004:13:00:00,25MAR2004,3,2004
,25MAR2004:14:00:00,25MAR2004,3,2004
,25MAR2004:15:00:00,25MAR2004,3,2004
,25MAR2004:16:00:00,25MAR2004,3,2004
,25MAR2004:17:00:00,25MAR2004,3,2004
,25MAR2004:18:00:00,25MAR2004,3,2004
,25MAR2004:19:00:00,25MAR2004,3,2004
,25MAR2004:20:00:00,25MAR2004,3,2004
,26MAR2004:08:00:00,26MAR2004,3,2004
,26MAR2004:09:00:00,26MAR2004,3,2004
2485,26MAR2004:10:00:00,26MAR2004,3,2004
,26MAR2004:11:00:00,26MAR2004,3,2004
,26MAR2004:12:00:00,26MAR2004,3,2004
,26MAR2004:13:00:00,26MAR2004,3,2004
,26MAR2004:14:00:00,26MAR2004,3,2004
,26MAR2004:15:00:00,26MAR2004,3,2004
,26MAR2004:16:00:00,26MAR2004,3,2004
,26MAR2004:17:00:00,26MAR2004,3,2004
,26MAR2004:18:00:00,26MAR2004,3,2004
,26MAR2004:19:00:00,26MAR2004,3,2004
,26MAR2004:20:00:00,26MAR2004,3,2004
905,29MAR2004:08:00:00,29MAR2004,3,2004
2074,29MAR2004:09:00:00,29MAR2004,3,2004
,29MAR2004:10:00:00,29MAR2004,3,2004
,29MAR2004:11:00:00,29MAR2004,3,2004
,29MAR2004:12:00:00,29MAR2004,3,2004
,29MAR2004:13:00:00,29MAR2004,3,2004
,29MAR2004:14:00:00,29MAR2004,3,2004
,29MAR2004:15:00:00,29MAR2004,3,2004
,29MAR2004:16:00:00,29MAR2004,3,2004
,29MAR2004:17:00:00,29MAR2004,3,2004
,29MAR2004:18:00:00,29MAR2004,3,2004
,29MAR2004:19:00:00,29MAR2004,3,2004
,29MAR2004:20:00:00,29MAR2004,3,2004
,30MAR2004:08:00:00,30MAR2004,3,2004
1670,30MAR2004:09:00:00,30MAR2004,3,2004
,30MAR2004:10:00:00,30MAR2004,3,2004
,30MAR2004:11:00:00,30MAR2004,3,2004
,30MAR2004:12:00:00,30MAR2004,3,2004
2158,30MAR2004:13:00:00,30MAR2004,3,2004
,30MAR2004:14:00:00,30MAR2004,3,2004
2350,30MAR2004:15:00:00,30MAR2004,3,2004
,30MAR2004:16:00:00,30MAR2004,3,2004
,30MAR2004:17:00:00,30MAR2004,3,2004
,30MAR2004:18:00:00,30MAR2004,3,2004
,30MAR2004:19:00:00,30MAR2004,3,2004
,30MAR2004:20:00:00,30MAR2004,3,2004
,31MAR2004:08:00:00,31MAR2004,3,2004
,31MAR2004:09:00:00,31MAR2004,3,2004
,31MAR2004:10:00:00,31MAR2004,3,2004
,31MAR2004:11:00:00,31MAR2004,3,2004
,31MAR2004:12:00:00,31MAR2004,3,2004
,31MAR2004:13:00:00,31MAR2004,3,2004
,31MAR2004:14:00:00,31MAR2004,3,2004
,31MAR2004:15:00:00,31MAR2004,3,2004
1494,31MAR2004:16:00:00,31MAR2004,3,2004
,31MAR2004:17:00:00,31MAR2004,3,2004
,31MAR2004:18:00:00,31MAR2004,3,2004
,31MAR2004:19:00:00,31MAR2004,3,2004
,31MAR2004:20:00:00,31MAR2004,3,2004
,01APR2004:08:00:00,01APR2004,4,2004
,01APR2004:09:00:00,01APR2004,4,2004
,01APR2004:10:00:00,01APR2004,4,2004
2360,01APR2004:11:00:00,01APR2004,4,2004
,01APR2004:12:00:00,01APR2004,4,2004
,01APR2004:13:00:00,01APR2004,4,2004
,01APR2004:14:00:00,01APR2004,4,2004
,01APR2004:15:00:00,01APR2004,4,2004
,01APR2004:16:00:00,01APR2004,4,2004
,01APR2004:17:00:00,01APR2004,4,2004
,01APR2004:18:00:00,01APR2004,4,2004
,01APR2004:19:00:00,01APR2004,4,2004
,01APR2004:20:00:00,01APR2004,4,2004
797,02APR2004:08:00:00,02APR2004,4,2004
,02APR2004:09:00:00,02APR2004,4,2004
,02APR2004:10:00:00,02APR2004,4,2004
,02APR2004:11:00:00,02APR2004,4,2004
,02APR2004:12:00:00,02APR2004,4,2004
,02APR2004:13:00:00,02APR2004,4,2004
,02APR2004:14:00:00,02APR2004,4,2004
,02APR2004:15:00:00,02APR2004,4,2004
,02APR2004:16:00:00,02APR2004,4,2004
,02APR2004:17:00:00,02APR2004,4,2004
,02APR2004:18:00:00,02APR2004,4,2004
,02APR2004:19:00:00,02APR2004,4,2004
294,02APR2004:20:00:00,02APR2004,4,2004
,05APR2004:08:00:00,05APR2004,4,2004
,05APR2004:09:00:00,05APR2004,4,2004
,05APR2004:10:00:00,05APR2004,4,2004
,05APR2004:11:00:00,05APR2004,4,2004
,05APR2004:12:00:00,05APR2004,4,2004
,05APR2004:13:00:00,05APR2004,4,2004
,05APR2004:14:00:00,05APR2004,4,2004
2944,05APR2004:15:00:00,05APR2004,4,2004
,05APR2004:16:00:00,05APR2004,4,2004
,05APR2004:17:00:00,05APR2004,4,2004
,05APR2004:18:00:00,05APR2004,4,2004
671,05APR2004:19:00:00,05APR2004,4,2004
,05APR2004:20:00:00,05APR2004,4,2004
,06APR2004:08:00:00,06APR2004,4,2004
,06APR2004:09:00:00,06APR2004,4,2004
,06APR2004:10:00:00,06APR2004,4,2004
,06APR2004:11:00:00,06APR2004,4,2004
,06APR2004:12:00:00,06APR2004,4,2004
,06APR2004:13:00:00,06APR2004,4,2004
,06APR2004:14:00:00,06APR2004,4,2004
,06APR2004:15:00:00,06APR2004,4,2004
,06APR2004:16:00:00,06APR2004,4,2004
,06APR2004:17:00:00,06APR2004,4,2004
,06APR2004:18:00:00,06APR2004,4,2004
,06APR2004:19:00:00,06APR2004,4,2004
87,06APR2004:20:00:00,06APR2004,4,2004
566,07APR2004:08:00:00,07APR2004,4,2004
1321,07APR2004:09:00:00,07APR2004,4,2004
,07APR2004:10:00:00,07APR2004,4,2004
,07APR2004:11:00:00,07APR2004,4,2004
,07APR2004:12:00:00,07APR2004,4,2004
,07APR2004:13:00:00,07APR2004,4,2004
1921,07APR2004:14:00:00,07APR2004,4,2004
,07APR2004:15:00:00,07APR2004,4,2004
,07APR2004:16:00:00,07APR2004,4,2004
,07APR2004:17:00:00,07APR2004,4,2004
,07APR2004:18:00:00,07APR2004,4,2004
,07APR2004:19:00:00,07APR2004,4,2004
,07APR2004:20:00:00,07APR2004,4,2004
,08APR2004:08:00:00,08APR2004,4,2004
,08APR2004:09:00:00,08APR2004,4,2004
,08APR2004:10:00:00,08APR2004,4,2004
,08APR2004:11:00:00,08APR2004,4,2004
1763,08APR2004:12:00:00,08APR2004,4,2004
,08APR2004:13:00:00,08APR2004,4,2004
,08APR2004:14:00:00,08APR2004,4,2004
,08APR2004:15:00:00,08APR2004,4,2004
,08APR2004:16:00:00,08APR2004,4,2004
,08APR2004:17:00:00,08APR2004,4,2004
977,08APR2004:18:00:00,08APR2004,4,2004
,08APR2004:19:00:00,08APR2004,4,2004
,08APR2004:20:00:00,08APR2004,4,2004
787,09APR2004:08:00:00,09APR2004,4,2004
,09APR2004:09:00:00,09APR2004,4,2004
,09APR2004:10:00:00,09APR2004,4,2004
2970,09APR2004:11:00:00,09APR2004,4,2004
,09APR2004:12:00:00,09APR2004,4,2004
,09APR2004:13:00:00,09APR2004,4,2004
,09APR2004:14:00:00,09APR2004,4,2004
2714,09APR2004:15:00:00,09APR2004,4,2004
,09APR2004:16:00:00,09APR2004,4,2004
,09APR2004:17:00:00,09APR2004,4,2004
,09APR2004:18:00:00,09APR2004,4,2004
650,09APR2004:19:00:00,09APR2004,4,2004
,09APR2004:20:00:00,09APR2004,4,2004
884,12APR2004:08:00:00,12APR2004,4,2004
,12APR2004:09:00:00,12APR2004,4,2004
,12APR2004:10:00:00,12APR2004,4,2004
,12APR2004:11:00:00,12APR2004,4,2004
,12APR2004:12:00:00,12APR2004,4,2004
,12APR2004:13:00:00,12APR2004,4,2004
,12APR2004:14:00:00,12APR2004,4,2004
,12APR2004:15:00:00,12APR2004,4,2004
,12APR2004:16:00:00,12APR2004,4,2004
,12APR2004:17:00:00,12APR2004,4,2004
,12APR2004:18:00:00,12APR2004,4,2004
,12APR2004:19:00:00,12APR2004,4,2004
,12APR2004:20:00:00,12APR2004,4,2004
,13APR2004:08:00:00,13APR2004,4,2004
,13APR2004:09:00:00,13APR2004,4,2004
,13APR2004:10:00:00,13APR2004,4,2004
,13APR2004:11:00:00,13APR2004,4,2004
,13APR2004:12:00:00,13APR2004,4,2004
,13APR2004:13:00:00,13APR2004,4,2004
2064,13APR2004:14:00:00,13APR2004,4,2004
,13APR2004:15:00:00,13APR2004,4,2004
,13APR2004:16:00:00,13APR2004,4,2004
,13APR2004:17:00:00,13APR2004,4,2004
,13APR2004:18:00:00,13APR2004,4,2004
,13APR2004:19:00:00,13APR2004,4,2004
,13APR2004:20:00:00,13APR2004,4,2004
,14APR2004:08:00:00,14APR2004,4,2004
,14APR2004:09:00:00,14APR2004,4,2004
,14APR2004:10:00:00,14APR2004,4,2004
,14APR2004:11:00:00,14APR2004,4,2004
,14APR2004:12:00:00,14APR2004,4,2004
,14APR2004:13:00:00,14APR2004,4,2004
,14APR2004:14:00:00,14APR2004,4,2004
,14APR2004:15:00:00,14APR2004,4,2004
,14APR2004:16:00:00,14APR2004,4,2004
1217,14APR2004:17:00:00,14APR2004,4,2004
,14APR2004:18:00:00,14APR2004,4,2004
,14APR2004:19:00:00,14APR2004,4,2004
,14APR2004:20:00:00,14APR2004,4,2004
,15APR2004:08:00:00,15APR2004,4,2004
,15APR2004:09:00:00,15APR2004,4,2004
,15APR2004:10:00:00,15APR2004,4,2004
,15APR2004:11:00:00,15APR2004,4,2004
,15APR2004:12:00:00,15APR2004,4,2004
,15APR2004:13:00:00,15APR2004,4,2004
,15APR2004:14:00:00,15APR2004,4,2004
,15APR2004:15:00:00,15APR2004,4,2004
,15APR2004:16:00:00,15APR2004,4,2004
,15APR2004:17:00:00,15APR2004,4,2004
,15APR2004:18:00:00,15APR2004,4,2004
,15APR2004:19:00:00,15APR2004,4,2004
,15APR2004:20:00:00,15APR2004,4,2004
,16APR2004:08:00:00,16APR2004,4,2004
,16APR2004:09:00:00,16APR2004,4,2004
2386,16APR2004:10:00:00,16APR2004,4,2004
,16APR2004:11:00:00,16APR2004,4,2004
,16APR2004:12:00:00,16APR2004,4,2004
,16APR2004:13:00:00,16APR2004,4,2004
,16APR2004:14:00:00,16APR2004,4,2004
,16APR2004:15:00:00,16APR2004,4,2004
,16APR2004:16:00:00,16APR2004,4,2004
,16APR2004:17:00:00,16APR2004,4,2004
,16APR2004:18:00:00,16APR2004,4,2004
,16APR2004:19:00:00,16APR2004,4,2004
290,16APR2004:20:00:00,16APR2004,4,2004
,19APR2004:08:00:00,19APR2004,4,2004
1987,19APR2004:09:00:00,19APR2004,4,2004
2570,19APR2004:10:00:00,19APR2004,4,2004
,19APR2004:11:00:00,19APR2004,4,2004
,19APR2004:12:00:00,19APR2004,4,2004
,19APR2004:13:00:00,19APR2004,4,2004
,19APR2004:14:00:00,19APR2004,4,2004
,19APR2004:15:00:00,19APR2004,4,2004
,19APR2004:16:00:00,19APR2004,4,2004
,19APR2004:17:00:00,19APR2004,4,2004
,19APR2004:18:00:00,19APR2004,4,2004
,19APR2004:19:00:00,19APR2004,4,2004
,19APR2004:20:00:00,19APR2004,4,2004
,20APR2004:08:00:00,20APR2004,4,2004
,20APR2004:09:00:00,20APR2004,4,2004
1867,20APR2004:10:00:00,20APR2004,4,2004
,20APR2004:11:00:00,20APR2004,4,2004
,20APR2004:12:00:00,20APR2004,4,2004
,20APR2004:13:00:00,20APR2004,4,2004
,20APR2004:14:00:00,20APR2004,4,2004
2249,20APR2004:15:00:00,20APR2004,4,2004
1651,20APR2004:16:00:00,20APR2004,4,2004
,20APR2004:17:00:00,20APR2004,4,2004
,20APR2004:18:00:00,20APR2004,4,2004
,20APR2004:19:00:00,20APR2004,4,2004
,20APR2004:20:00:00,20APR2004,4,2004
,21APR2004:08:00:00,21APR2004,4,2004
,21APR2004:09:00:00,21APR2004,4,2004
,21APR2004:10:00:00,21APR2004,4,2004
,21APR2004:11:00:00,21APR2004,4,2004
,21APR2004:12:00:00,21APR2004,4,2004
,21APR2004:13:00:00,21APR2004,4,2004
,21APR2004:14:00:00,21APR2004,4,2004
,21APR2004:15:00:00,21APR2004,4,2004
,21APR2004:16:00:00,21APR2004,4,2004
,21APR2004:17:00:00,21APR2004,4,2004
,21APR2004:18:00:00,21APR2004,4,2004
,21APR2004:19:00:00,21APR2004,4,2004
,21APR2004:20:00:00,21APR2004,4,2004
587,22APR2004:08:00:00,22APR2004,4,2004
,22APR2004:09:00:00,22APR2004,4,2004
,22APR2004:10:00:00,22APR2004,4,2004
,22APR2004:11:00:00,22APR2004,4,2004
,22APR2004:12:00:00,22APR2004,4,2004
,22APR2004:13:00:00,22APR2004,4,2004
2010,22APR2004:14:00:00,22APR2004,4,2004
2092,22APR2004:15:00:00,22APR2004,4,2004
,22APR2004:16:00:00,22APR2004,4,2004
,22APR2004:17:00:00,22APR2004,4,2004
,22APR2004:18:00:00,22APR2004,4,2004
,22APR2004:19:00:00,22APR2004,4,2004
,22APR2004:20:00:00,22APR2004,4,2004
,23APR2004:08:00:00,23APR2004,4,2004
,23APR2004:09:00:00,23APR2004,4,2004
2352,23APR2004:10:00:00,23APR2004,4,2004
,23APR2004:11:00:00,23APR2004,4,2004
2286,23APR2004:12:00:00,23APR2004,4,2004
2336,23APR2004:13:00:00,23APR2004,4,2004
,23APR2004:14:00:00,23APR2004,4,2004
,23APR2004:15:00:00,23APR2004,4,2004
,23APR2004:16:00:00,23APR2004,4,2004
,23APR2004:17:00:00,23APR2004,4,2004
,23APR2004:18:00:00,23APR2004,4,2004
,23APR2004:19:00:00,23APR2004,4,2004
,23APR2004:20:00:00,23APR2004,4,2004
,26APR2004:08:00:00,26APR2004,4,2004
,26APR2004:09:00:00,26APR2004,4,2004
,26APR2004:10:00:00,26APR2004,4,2004
,26APR2004:11:00:00,26APR2004,4,2004
,26APR2004:12:00:00,26APR2004,4,2004
,26APR2004:13:00:00,26APR2004,4,2004
,26APR2004:14:00:00,26APR2004,4,2004
,26APR2004:15:00:00,26APR2004,4,2004
2111,26APR2004:16:00:00,26APR2004,4,2004
1750,26APR2004:17:00:00,26APR2004,4,2004
,26APR2004:18:00:00,26APR2004,4,2004
,26APR2004:19:00:00,26APR2004,4,2004
,26APR2004:20:00:00,26APR2004,4,2004
,27APR2004:08:00:00,27APR2004,4,2004
,27APR2004:09:00:00,27APR2004,4,2004
1846,27APR2004:10:00:00,27APR2004,4,2004
,27APR2004:11:00:00,27APR2004,4,2004
,27APR2004:12:00:00,27APR2004,4,2004
2042,27APR2004:13:00:00,27APR2004,4,2004
,27APR2004:14:00:00,27APR2004,4,2004
,27APR2004:15:00:00,27APR2004,4,2004
1632,27APR2004:16:00:00,27APR2004,4,2004
,27APR2004:17:00:00,27APR2004,4,2004
,27APR2004:18:00:00,27APR2004,4,2004
,27APR2004:19:00:00,27APR2004,4,2004
,27APR2004:20:00:00,27APR2004,4,2004
,28APR2004:08:00:00,28APR2004,4,2004
,28APR2004:09:00:00,28APR2004,4,2004
,28APR2004:10:00:00,28APR2004,4,2004
,28APR2004:11:00:00,28APR2004,4,2004
